0 19.832 0
1 19.664 0
2 19.4962 0
3 19.3286 0
4 19.161 0
5 18.9937 0
6 18.827 0
7 18.6602 0
8 18.494 0
9 18.3288 0
10 18.164 0
11 17.9992 0
12 17.8347 0
13 17.6705 0
14 17.5064 0
15 17.3422 0
16 17.1781 0
17 17.014 0
18 16.8499 0
19 16.6866 0
20 16.5233 0
21 16.36 0
22 16.1972 0
23 16.033 0
24 15.8676 0
25 15.7007 0
26 15.5317 0
27 15.3606 0
28 15.1872 0
29 15.0117 0
30 14.8337 0
31 14.6534 0
32 14.4709 0
33 14.2869 0
34 14.1008 0
35 13.9119 0
36 13.7203 0
37 13.5258 0
38 13.3281 0
39 13.1271 0
40 12.9231 0
41 12.7157 0
42 12.5048 0
43 12.2907 0
44 12.073 0
45 11.8515 0
46 11.6266 0
47 11.3975 0
48 11.1644 0
49 10.9279 0
50 10.6874 0
51 10.4439 0
52 10.1965 0
53 9.94823 0
54 9.69942 0
55 9.44739 0
56 9.19199 0
57 8.93357 0
58 8.67321 0
59 8.41106 0
60 8.1468 0
61 8.07133 0.173272
62 7.89093 0.248781
63 7.67857 0.295179
64 7.44683 0.323292
65 7.21098 0.347572
66 6.9766 0.372832
67 6.72845 0.384666
68 6.46829 0.384666
69 6.2079 0.384666
70 5.94893 0.384666
71 5.69082 0.384666
72 5.43235 0.384666
73 5.17629 0.384666
74 4.92106 0.384666
75 4.66579 0.384666
76 4.41169 0.384666
77 4.158 0.384666
78 3.90469 0.384666
79 3.65218 0.384666
80 3.39996 0.384666
81 3.14783 0.384666
82 2.89576 0.384666
83 2.64513 0.384666
84 2.39286 0.384666
85 2.14051 0.384666
86 1.88753 0.384666
87 1.63418 0.384666
88 1.37998 0.384666
89 1.12436 0.384666
90 0.867984 0.384666
91 0.610667 0.384666
92 1.04933 1.02907
93 1.49222 1.67953
94 1.92407 2.32102
95 2.31335 2.9258
96 2.7018 3.53269
97 3.09458 4.14612
98 3.48914 4.76313
99 3.84477 5.34732
100 4.20967 5.94385
101 4.5782 6.54781
102 4.95326 7.16211
103 5.30545 7.76004
104 5.65303 8.35726
105 6.00811 8.96687
106 6.27382 9.49294
107 6.46461 9.9495
108 6.82321 10.5776
109 7.18738 11.2159
110 7.56961 11.8764
111 7.96597 12.5558
112 8.37893 13.256
113 8.76666 13.9313
114 9.1777 14.6342
115 9.61804 15.3699
116 9.99776 16.0496
117 10.4376 16.7971
118 10.7457 17.4203
119 11.1747 18.1709
120 11.623 18.945
121 12.0844 19.7387
122 12.8617 20.8209
123 13.7759 22.0443
124 14.7062 23.2928
125 15.7308 24.645
126 16.633 25.8874
127 17.507 27.1107
128 18.2996 28.2643
129 19.3178 29.6521
130 20.1619 30.8813
131 20.849 31.967
132 21.699 33.2234
133 22.648 34.5944
134 23.5423 35.926
135 24.2124 37.0487
136 25.001 38.2995
137 25.9493 39.7193
138 26.6581 40.9189
139 27.3678 42.1324
140 28.1332 43.4148
141 28.9111 44.7218
142 29.5429 45.8985
143 30.2354 47.1362
144 30.8961 48.3574
145 31.6462 49.6775
146 32.4376 51.047
147 33.4614 52.6578
148 34.2301 54.0267
149 35.1806 55.5859
150 36.174 57.1907
151 36.9648 58.5933
152 37.8728 60.1159
153 39.8188 62.616
154 41.1653 64.5413
155 42.6048 66.5657
156 44.0161 68.5676
157 45.3846 70.5293
158 46.6381 72.3789
159 47.8118 74.1546
160 48.8682 75.8074
161 49.9361 77.4745
162 51.1211 79.2581
163 51.9576 80.6949
164 52.7667 82.1098
165 53.6322 83.5764
166 54.5052 85.0506
167 55.189 86.3302
168 55.8716 87.5984
169 56.6321 88.9336
170 57.2971 90.1757
171 57.7772 91.2175
172 58.2796 92.2723
173 58.6516 93.1964
174 59.117 94.2251
175 59.6108 95.2822
176 59.9252 96.1595
177 60.2351 97.0235
178 60.5347 97.8655
179 60.7627 98.6195
180 60.9921 99.3645
181 61.2368 100.12
182 61.4632 100.845
183 62.978 102.741
184 64.2037 104.354
185 65.6648 106.196
186 66.5882 107.509
187 67.6112 108.918
188 68.3451 110.043
189 68.9199 111.004
190 69.4486 111.924
191 69.9005 112.762
192 70.3623 113.604
193 70.8721 114.484
194 71.41 115.378
195 72.0294 116.356
196 72.428 117.112
197 72.7347 117.766
198 73.1729 118.548
199 73.6015 119.315
200 73.832 119.873
201 74.1832 120.552
202 74.4633 121.149
203 74.6195 121.616
204 74.8094 122.119
205 74.9755 122.59
206 75.055 122.971
207 75.0204 123.219
208 75.0875 123.572
209 75.1989 123.965
210 75.1273 124.151
211 75.2354 124.529
212 75.2669 124.82
213 75.372 125.189
214 76.306 126.317
215 77.0104 127.22
216 77.3901 127.801
217 78.0605 128.666
218 78.4059 129.219
219 78.808 129.833
220 79.1665 130.413
221 79.5394 131.01
222 79.7075 131.41
223 80.0074 131.938
224 80.2656 132.423
225 80.541 132.932
226 80.864 133.493
227 80.9242 133.793
228 81.047 134.165
229 81.1938 134.569
230 81.2432 134.878
231 81.2795 135.177
232 81.3701 135.536
233 81.4141 135.854
234 81.4227 136.139
235 81.3231 136.314
236 81.3035 136.574
237 81.2232 136.772
238 81.1541 136.985
239 81.1942 137.315
240 81.0728 137.476
241 80.9921 137.678
242 80.9165 137.883
243 80.8201 138.064
244 80.6462 138.162
245 81.1797 138.942
246 81.5783 139.594
247 81.6184 139.888
248 81.8248 140.348
249 81.9847 140.761
250 82.0183 141.043
251 82.1677 141.444
252 82.2616 141.79
253 82.2771 142.047
254 82.2385 142.246
255 82.2223 142.466
256 82.1723 142.643
257 82.1462 142.849
258 82.0657 142.991
259 82.0087 143.155
260 81.9217 143.283
261 81.8654 143.447
262 81.7289 143.517
263 81.5931 143.589
264 81.4381 143.641
265 81.2414 143.641
266 81.0824 143.689
267 80.8857 143.689
268 80.6905 143.691
269 80.494 143.691
270 80.2972 143.691
271 80.0978 143.691
272 79.8954 143.691
273 79.69 143.691
274 79.4813 143.691
275 79.2713 143.691
276 79.06 143.691
277 78.8474 143.691
278 78.6333 143.691
279 78.4179 143.691
280 78.2013 143.691
281 77.9835 143.691
282 77.7644 143.691
283 77.544 143.691
284 77.3225 143.691
285 77.0998 143.691
286 76.876 143.691
287 76.6511 143.691
288 76.425 143.691
289 76.1977 143.691
290 75.9694 143.691
291 75.74 143.691
292 75.5095 143.691
293 75.2777 143.691
294 75.0449 143.691
295 74.811 143.691
296 74.5761 143.691
297 74.3402 143.691
298 74.1033 143.691
299 73.8652 143.691
300 73.6261 143.691
301 73.3857 143.691
302 73.1438 143.691
303 72.9004 143.691
304 72.6557 143.691
305 72.4096 143.691
306 72.1627 143.691
307 71.9151 143.691
308 71.6669 143.691
309 71.4186 143.691
310 71.1696 143.691
311 70.92 143.691
312 70.6697 143.691
313 70.4192 143.691
314 70.168 143.691
315 69.9162 143.691
316 69.6638 143.691
317 69.4107 143.691
318 69.1571 143.691
319 68.9029 143.691
320 68.6483 143.691
