0 19.832 0
1 19.664 0
2 19.4972 0
3 19.3314 0
4 19.1657 0
5 19.0004 0
6 18.835 0
7 18.6699 0
8 18.5048 0
9 18.3397 0
10 18.1746 0
11 18.0096 0
12 17.8446 0
13 17.6807 0
14 17.5167 0
15 17.3534 0
16 17.1903 0
17 17.0272 0
18 16.864 0
19 16.7009 0
20 16.5378 0
21 16.3747 0
22 16.2117 0
23 16.0474 0
24 15.8813 0
25 15.7136 0
26 15.544 0
27 15.3732 0
28 15.2002 0
29 15.0254 0
30 14.8483 0
31 14.669 0
32 14.4881 0
33 14.3046 0
34 14.1184 0
35 13.9293 0
36 13.7391 0
37 13.546 0
38 13.3502 0
39 13.1516 0
40 12.9499 0
41 12.7449 0
42 12.5373 0
43 12.3261 0
44 12.1113 0
45 11.8935 0
46 11.6722 0
47 11.4486 0
48 11.2209 0
49 10.9899 0
50 10.7548 0
51 10.5169 0
52 10.2759 0
53 10.0342 0
54 9.79185 0
55 9.54767 0
56 9.30073 0
57 9.05106 0
58 8.79857 0
59 8.54294 0
60 8.28485 0
61 8.21355 0.172727
62 8.03772 0.248544
63 7.82988 0.29427
64 7.60303 0.3229
65 7.37113 0.347314
66 7.14021 0.372289
67 6.89684 0.385317
68 6.63989 0.385317
69 6.38391 0.385317
70 6.12912 0.385317
71 5.87603 0.385317
72 5.62249 0.385317
73 5.36964 0.385317
74 5.11707 0.385317
75 4.86436 0.385317
76 4.61135 0.385317
77 4.36022 0.385317
78 4.10937 0.385317
79 3.8605 0.385317
80 3.61206 0.385317
81 3.36318 0.385317
82 3.11455 0.385317
83 2.86713 0.385317
84 2.61962 0.385317
85 2.37179 0.385317
86 2.12279 0.385317
87 1.8725 0.385317
88 1.62231 0.385317
89 1.37064 0.385317
90 1.11683 0.385317
91 0.863049 0.385317
92 1.29847 1.02298
93 1.73609 1.66379
94 1.94174 2.08079
95 2.35791 2.70589
96 2.76887 3.32875
97 3.0132 3.79164
98 3.42971 4.42478
99 3.82999 5.04622
100 4.20331 5.64528
101 4.46813 6.1417
102 4.85135 6.75756
103 5.12672 7.27272
104 5.47922 7.86941
105 5.68128 8.32296
106 5.90005 8.79738
107 6.27059 9.42556
108 6.66246 10.078
109 7.01992 10.7035
110 7.39861 11.3547
111 7.54005 11.7757
112 7.95638 12.4728
113 8.39804 13.1917
114 8.79232 13.8712
115 9.20778 14.5752
116 9.64353 15.305
117 10.0988 16.0593
118 10.317 16.585
119 10.7345 17.3179
120 11.1654 18.0709
121 11.6115 18.8474
122 12.3603 19.9007
123 13.1439 20.9946
124 14.1823 22.3437
125 14.9213 23.4112
126 15.7018 24.5312
127 16.5708 25.7453
128 17.4041 26.9336
129 18.4482 28.3387
130 19.3255 29.5955
131 20.2318 30.8924
132 21.1583 32.2205
133 21.9623 33.4438
134 22.8285 34.7462
135 23.4702 35.8405
136 24.1833 37.0156
137 24.9682 38.2728
138 25.877 39.6668
139 26.5878 40.8815
140 27.4704 42.2785
141 28.1781 43.513
142 28.8697 44.746
143 29.6649 46.084
144 30.4662 47.4456
145 31.3011 48.8488
146 31.8949 50.017
147 32.9059 51.6106
148 33.7715 53.0736
149 34.689 54.5999
150 35.6544 56.1778
151 36.664 57.7993
152 37.5881 59.3347
153 39.0179 61.3309
154 40.1934 63.0901
155 41.2832 64.7768
156 42.3406 66.4414
157 43.123 67.84
158 43.8877 69.2295
159 44.5359 70.5048
160 45.2641 71.8781
161 45.8673 73.1242
162 46.3188 74.2222
163 46.8255 75.3792
164 47.0702 76.2702
165 47.3315 77.1734
166 47.642 78.1242
167 47.7731 78.884
168 47.8711 79.61
169 47.9871 80.3456
170 48.1113 81.0774
171 48.1932 81.7522
172 48.2348 82.4012
173 48.1679 82.9412
174 48.1184 83.5117
175 48.0412 84.0373
176 47.9429 84.5315
177 47.9109 85.1004
178 47.8277 85.5904
179 47.7711 86.1009
180 47.6858 86.5746
181 47.4257 86.8668
182 47.165 87.1416
183 48.6791 89.0503
184 49.7682 90.5543
185 50.7846 91.9948
186 51.4293 93.0671
187 51.9845 94.0563
188 52.3154 94.8176
189 52.6946 95.6237
190 52.9714 96.3326
191 53.2029 96.9847
192 53.3939 97.5974
193 53.5404 98.1531
194 53.6517 98.6496
195 53.8357 99.2228
196 53.8699 99.6313
197 53.9354 100.064
198 53.9985 100.489
199 54.0222 100.861
200 54.0897 101.272
201 54.0823 101.608
202 54.0633 101.924
203 53.9917 102.176
204 53.9214 102.433
205 53.8347 102.659
206 53.7844 102.921
207 53.6813 103.106
208 53.6055 103.315
209 53.6082 103.617
210 53.5532 103.838
211 53.5033 104.063
212 53.3874 104.214
213 53.2488 104.337
214 53.9548 105.233
215 54.7783 106.243
216 55.5118 107.168
217 56.126 107.976
218 56.4579 108.508
219 56.9767 109.225
220 57.299 109.754
221 57.5581 110.223
222 57.8676 110.752
223 58.0347 111.136
224 58.1653 111.481
225 58.3131 111.853
226 58.4441 112.214
227 58.6782 112.685
228 58.655 112.9
229 58.7781 113.271
230 58.932 113.679
231 59.0762 114.079
232 59.1466 114.405
233 59.204 114.724
234 59.2379 115.028
235 59.1857 115.247
236 59.0721 115.402
237 58.9374 115.539
238 58.8462 115.723
239 58.7567 115.911
240 58.6472 116.081
241 58.6271 116.348
242 58.5313 116.536
243 58.4399 116.729
244 58.3743 116.948
245 58.961 117.785
246 59.3964 118.479
247 59.6146 118.958
248 59.8598 119.467
249 59.9409 119.807
250 59.8841 120.002
251 59.9371 120.31
252 59.9552 120.582
253 60.0232 120.904
254 59.9894 121.116
255 59.9745 121.342
